doy,year,NEE_gCm2day,NEE_unc_gCm2day,GPP_gCm2day,GPP_unc_gCm2day,Reco_gCm2day,Reco_unc_gCm2day,Evap_kgH2Om2day,Evap_unc_kgH2Om2day,Cwood_stock_gCm2,Cwood_stock_unc_gCm2,Croots_stock_gCm2,Croots_stock_unc_gCm2,Cfol_stock_gCm2,Cfol_stock_unc,LAI_m2m2,LAI_unc_m2m2,foliage_to_litter_gCm2day,foliage_to_litter_unc_gCm2day,foliage_to_litter_lag_tstep
189,2019,-8.187064748,0.687465741,13.91713892,1.438889066,3.540368643,1.000233787,2.362650164,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.29,1.32,-9999,-9999,-9999
196,2019,-5.557847608,0.67581336,10.05299668,1.340824981,3.368596304,1.000206527,1.697074928,0.465894969,-9999,-9999,-9999,-9999,-9999,-9999,4.47,1.8,-9999,-9999,-9999
203,2019,-4.894222137,0.745497095,8.803884883,1.347511709,4.201406185,1.0035801,1.763119225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
210,2019,-5.286199822,0.718965551,10.13878754,1.391433331,4.180372752,1.000309906,2.368236548,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.74,2.21,-9999,-9999,-9999
217,2019,-6.281847322,0.627903414,11.98504456,1.428404349,4.214320678,1.000099305,2.679385151,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.8,1.36,-9999,-9999,-9999
224,2019,-5.579356324,0.654384702,10.89991138,1.560949615,3.991970233,1.000157739,2.099306169,0.409433054,-9999,-9999,-9999,-9999,-9999,-9999,5.46,1.13,-9999,-9999,-9999
231,2019,-5.17191153,0.626609497,9.562689987,1.342329937,3.508578911,1.000096539,2.096254532,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.9,1.07,-9999,-9999,-9999
238,2019,-5.628332685,0.7320218,-9999,2.116306013,3.253824405,1.003546013,2.333329268,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.41,1.45,-9999,-9999,-9999
245,2019,-5.38450808,0.708948627,7.884625609,1.402099529,2.505818396,1.0108064,1.565233383,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.47,1.17,-9999,-9999,-9999
252,2019,-3.683983027,0.622933858,7.286969701,1.496347485,2.033188109,1.000088637,1.067360342,0.354172585,-9999,-9999,-9999,-9999,-9999,-9999,4.82,1.07,-9999,-9999,-9999
259,2019,-3.499992814,0.645074273,5.756523242,1.408480813,1.9363253,1.000136979,0.974027927,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.73,0.57,-9999,-9999,-9999
266,2019,-2.855827561,0.690151921,5.826579192,1.437355424,2.468059794,1.001593632,0.744741563,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.62,1.04,-9999,-9999,-9999
273,2019,-0.905846196,0.601849895,5.158740801,1.532294705,3.06917719,1.000033007,0.77076494,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.5,0.91,-9999,-9999,-9999
280,2019,-0.665336352,0.601849895,3.646413882,1.602819786,2.346601864,1.000044319,0.404722456,0.250388396,-9999,-9999,-9999,-9999,-9999,-9999,3.91,0.96,-9999,-9999,-9999
287,2019,0.474216346,0.58565463,2.789572984,1.398343576,2.374764638,1.000011313,0.379412206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.22,0.25,-9999,-9999,-9999
294,2019,1.505425652,0.58565463,2.195032379,1.314467516,2.68196675,1.000011313,0.460533949,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.27,0.27,-9999,-9999,-9999
301,2019,2.42001519,0.58565463,1.12825041,1.456178169,2.819022374,1.000011313,0.321078683,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,0.37,-9999,-9999,-9999
308,2019,3.025966034,0.657248204,0.740830707,1.514057034,2.435100845,1.000164081,0.163184627,0.160250108,-9999,-9999,-9999,-9999,-9999,-9999,0.94,0.25,-9999,-9999,-9999
315,2019,2.135532507,0.58565463,0.496408176,1.523635085,2.283276869,1.000011313,0.133099584,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
322,2019,1.724966234,0.58,0.447304299,1.512009082,1.774492797,1,0.126724106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.6,0.25,-9999,-9999,-9999
329,2019,2.2103356,0.58,0.357621906,1.491954277,2.356748383,1,0.151268293,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5,0.25,-9999,-9999,-9999
336,2019,1.975374627,0.58565463,1.001112811,1.405157759,2.049820461,1.000011313,0.010906415,0.053952288,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
343,2019,1.842258628,0.58,0.743996805,1.437577534,1.976876774,1,-0.159211003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
350,2019,1.166309824,0.58565463,-9999,2.116306013,1.179647962,1.000011313,-0.215843304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
357,2019,1.208233477,0.58565463,0.375981153,1.444194966,1.352269403,1.000011313,-0.078508105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
365,2019,2.242646243,0.58565463,0.654605739,2.184082097,2.129065742,1.000011313,0.051772927,0.065497702,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
7,2020,1.792550711,0.58,0.854077767,1.51910041,1.626430629,1,-0.173590237,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
14,2020,1.109863024,0.58,-9999,2.116306013,1.142671215,1,-0.238892688,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21,2020,1.638252164,0.59634885,0.552057601,1.279970402,1.757472152,1.000033007,0.002011143,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
28,2020,1.465724246,0.58,0.640580111,1.340285865,1.509695974,1,-0.098604594,0.065183505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
35,2020,0.972649421,0.58,0.38534159,1.409960469,1.095086878,1,-0.357213614,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
42,2020,0.946383616,0.59634885,0.322843273,1.348601221,1.069535328,1.000033007,0.048995328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5,0.25,-9999,-9999,-9999
49,2020,0.910371383,0.58,-9999,2.116306013,0.964193998,1,0.265376879,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.51,0.25,-9999,-9999,-9999
56,2020,0.701772774,0.58,-9999,2.116306013,0.718928815,1,0.010983102,0.063933946,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
63,2020,0.787622682,0.58,0.352663921,1.405788587,0.867551367,1,0.403919994,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.73,0.25,-9999,-9999,-9999
70,2020,0.937009987,0.58,0.371504286,1.430968568,1.019456712,1,0.279653689,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7,0.25,-9999,-9999,-9999
77,2020,1.209845365,0.606545395,-9999,2.116306013,1.310223362,1.000054057,0.669535245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.43,0.25,-9999,-9999,-9999
84,2020,1.392965015,0.622933858,0.420699233,1.408622003,1.439445185,1.000088637,0.6177955,0.141773702,-9999,-9999,-9999,-9999,-9999,-9999,0.53,0.25,-9999,-9999,-9999
91,2020,1.132923286,0.649805097,-9999,2.116306013,1.065162922,1.00014733,0.540499716,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7,0.25,-9999,-9999,-9999
98,2020,1.230927054,0.720122443,0.59839238,1.39640985,1.537222063,1.001665953,0.399752776,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.89,0.25,-9999,-9999,-9999
105,2020,1.54284308,0.700785449,1.296882391,1.512009082,2.44515638,1.000265484,0.683742461,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.93,0.25,-9999,-9999,-9999
112,2020,1.462024758,0.677663405,2.153512257,1.51910041,2.593631409,1.000189748,0.87171359,0.345946565,-9999,-9999,-9999,-9999,-9999,-9999,1.1,0.25,-9999,-9999,-9999
119,2020,0.598587217,0.591255182,3.683376572,1.41474357,3.345926144,1.000022625,0.922981877,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.33,0.27,-9999,-9999,-9999
126,2020,-0.298118606,0.612261302,4.118315048,1.42601719,3.06165922,1.000066013,1.118849209,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.63,0.95,-9999,-9999,-9999
133,2020,-1.268522392,0.680661276,4.884288561,1.458976368,3.418016876,1.00616346,1.12339293,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.79,1.04,-9999,-9999,-9999
140,2020,-2.695372415,0.686926703,6.793544304,1.608018472,3.699295365,1.000232485,1.215272865,0.276603547,-9999,-9999,-9999,-9999,-9999,-9999,6.2,1.24,-9999,-9999,-9999
147,2020,-2.774493623,0.651257843,6.565527431,1.38755252,3.593563886,1.000150591,1.330522806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.98,1.09,-9999,-9999,-9999
154,2020,-4.224970619,0.665637842,8.615543278,1.40076571,4.214055456,1.000167127,1.735204851,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.52,1.52,-9999,-9999,-9999
161,2020,-3.081666721,0.668434856,6.771772671,1.403587261,3.024680882,1.003393617,1.261426709,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.3,0.87,-9999,-9999,-9999
168,2020,-4.046241666,0.704496593,-9999,2.116306013,3.088789948,1.000274444,1.561458415,0.346810051,-9999,-9999,-9999,-9999,-9999,-9999,3.8,0.76,-9999,-9999,-9999
175,2020,-6.144990959,0.699525124,-9999,2.116306013,3.594433742,1.001616071,2.034629724,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.3,1.06,-9999,-9999,-9999
182,2020,-5.538743036,0.626609497,10.12205686,1.701293324,3.385779504,1.000096539,2.390197962,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
189,2020,-5.058094735,0.58565463,9.204672275,1.64526182,3.165983428,1.000011313,1.988620445,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.78,1.19,-9999,-9999,-9999
196,2020,-4.142994025,0.643242587,10.13377924,1.515888662,2.881413526,1.00333694,1.383536338,0.317605981,-9999,-9999,-9999,-9999,-9999,-9999,3.6,1.42,-9999,-9999,-9999
203,2020,-6.43367687,0.673292048,8.814861492,1.325332147,2.646042509,1.01984262,1.493494244,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
210,2020,-4.556544293,0.737275588,6.672305635,1.423665675,2.540533654,1.003610812,1.65568077,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.98,1.1,-9999,-9999,-9999
217,2020,-5.186362491,0.720899721,-9999,2.116306013,2.324441051,1.010834149,2.035206434,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.57,1.3,-9999,-9999,-9999
224,2020,-9999,0.911057024,-9999,2.116306013,-9999,1.147121965,-9999,0.364039421,-9999,-9999,-9999,-9999,-9999,-9999,5.63,1.29,-9999,-9999,-9999
231,2020,-6.450776185,0.734477639,8.674784578,1.502116007,1.399372605,1.003552002,1.402541502,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.54,1.12,-9999,-9999,-9999
238,2020,-4.758087223,0.58,6.314971052,1.16662741,2.110764065,1,1.885152873,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.98,1.28,-9999,-9999,-9999
245,2020,-3.011427195,0.58,7.052435627,1.575647223,2.20320253,1,1.343811219,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.43,1.65,-9999,-9999,-9999
252,2020,-3.46361649,0.697736639,-9999,2.116306013,1.722210216,1.000258171,1.212079919,0.309577198,-9999,-9999,-9999,-9999,-9999,-9999,2.2,0.45,-9999,-9999,-9999
259,2020,-2.447909583,0.656298806,4.874455701,1.404713114,1.708263274,1.000161902,0.893923453,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.33,1.08,-9999,-9999,-9999
266,2020,-2.020722971,0.772818706,4.482690633,1.316144361,1.691176984,1.000447657,0.729290959,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.99,1.01,-9999,-9999,-9999
273,2020,-1.384693166,0.694241212,-9999,2.116306013,1.285487695,1.003453623,0.342628645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.71,0.97,-9999,-9999,-9999
280,2020,-1.11295495,0.607301113,3.350702156,1.416474952,1.786848942,1.000055632,0.391727034,0.34104649,-9999,-9999,-9999,-9999,-9999,-9999,4.32,0.88,-9999,-9999,-9999
287,2020,-0.818440839,0.58565463,2.539830743,1.508259607,1.415019054,1.000011313,0.293113681,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
294,2020,0.00884472,0.59634885,0.72933754,1.495869337,1.093892086,1.000033007,0.156692876,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7,0.25,-9999,-9999,-9999
301,2020,0.576579968,0.67197916,1.419695074,1.402954041,1.261911475,1.001551246,0.072813658,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.14,0.25,-9999,-9999,-9999
308,2020,1.465471202,0.629107426,-9999,2.116306013,1.795488258,1.003306214,-0.240421261,0.203732771,-9999,-9999,-9999,-9999,-9999,-9999,0.98,0.25,-9999,-9999,-9999
315,2020,1.028357388,0.721954874,-9999,2.116306013,1.362833856,1.046699728,-0.063539479,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.67,0.25,-9999,-9999,-9999
322,2020,0.9982412,0.599328431,-9999,2.116306013,1.03144199,1.000124736,-0.041832137,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7,0.25,-9999,-9999,-9999
329,2020,0.896989004,0.701047808,0.174558548,1.413412942,1.00729808,1.001619642,-0.005959682,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
336,2020,0.8631823,0.606545395,-9999,2.116306013,0.805478359,1.000054057,0.027082039,0.237543547,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
343,2020,1.171953412,0.637647277,0.353760255,1.495869337,1.203735159,1.000120553,-0.006400943,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
350,2020,1.681669351,0.58565463,0.471537375,1.316144361,1.728311287,1.000011313,-0.046138194,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
357,2020,1.875181762,0.718566681,0.197623163,1.33419522,1.979775816,1.000308906,-0.248976927,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
366,2020,-9999,3.145764419,-9999,-9999,-9999,2.459607099,-9999,0.240573676,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
