TIMESTAMP,MeanT,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,Precip,WS_ERA
20171129,0.458,-0.182,1.284,1.625,1.145,23.08,291.87,0.97,94.884,1.116,1.892
20171130,-0.697,-0.885,0.451,-0.355,0.783,28.531,284.932,0.931,94.801,0.166,1.761
20171201,-0.652,-1.066,0.429,0.103,0.885,27.767,278.62,0.94,95.658,0.374,0.752
20171202,-0.748,-1.028,0.468,-0.238,0.503,28.58,287.913,1.125,96.7,0.326,0.87
20171203,-1.814,-1.603,0.604,-2.198,0.07,9.474,296.117,0.872,96.545,7.244,3.375
20171204,1.925,1.762,0.904,2.223,0.273,7.315,319.529,0.797,96.748,5.571,3.975
20171205,3.752,3.751,0.294,3.753,0.147,8.338,327.22,1.16,97.317,0.876,4.425
20171206,4.014,3.961,0.353,4.113,0.426,21.754,310.032,1.973,97.122,0.42,4.389
20171207,2.84,3.324,0.809,1.958,0.741,45.629,273.127,1.966,95.965,2.858,5.564
20171208,1.862,1.893,1.936,1.807,0.487,38.305,287.052,1.45,95.028,2.849,4.742
20171209,-0.701,-0.64,0.465,-0.811,0.15,22.008,288.48,1.365,95.223,3.785,5.292
20171210,-1.046,-0.477,1.851,-2.085,0.645,19.734,280.815,1.271,93.709,5.142,5.293
20171211,3.341,3.847,0.752,2.418,0.919,10.899,312.04,1.22,92.837,4.693,4.146
20171212,1.87,2.226,1.861,1.222,0.381,32.553,289.653,1.539,94.521,0.898,5.087
20171213,0.59,0.295,0.835,1.13,0.68,27.699,296.678,1.296,95.009,5.299,4.908
20171214,1.771,1.66,0.72,1.973,0.393,26.913,288.497,1.341,93.637,8.502,5.307
20171215,0.514,0.165,0.48,1.149,0.573,28.819,288.998,0.959,93.992,4.438,1.891
20171216,0.512,0.194,1.02,1.09,0.643,20.938,294.636,0.922,95.086,0.606,2.714
20171217,0.799,0.736,0.226,0.913,0.259,25.025,294.149,1.155,96.219,0.728,3.23
20171218,0.206,-0.045,0.333,0.663,0.66,28.877,289.858,1.319,96.611,0.268,1.911
20171219,1.025,0.974,1.053,1.118,0.507,12.279,308.891,0.915,97.344,0.753,1.943
20171220,2.609,2.508,0.511,2.792,0.626,14.623,320.115,0.717,97.461,0.324,1.548
20171221,4.888,4.65,1.124,5.322,0.463,4.496,331.264,0.726,97.428,1.477,2.927
20171222,4.957,4.55,0.298,5.701,0.631,14.046,327.514,1.076,97.501,0.163,2.331
20171223,5.789,5.359,1.325,6.575,0.77,12.716,329.827,1.479,97.232,0.192,4.61
20171224,6.886,6.818,0.123,7.011,0.107,11.574,335.714,1.772,96.665,0.043,5.183
20171225,4.585,4.372,1.623,4.973,0.355,16.712,309.128,1.694,96.048,0.113,4.335
20171226,3.404,2.701,0.738,4.685,1.313,25.61,283.01,1.745,94.749,1.866,5.027
20171227,2.508,1.867,0.79,3.677,0.985,19.76,287.582,1.791,93.461,0.196,3.165
20171228,1.607,1.418,1.062,1.952,0.417,22.501,290.356,1.657,93.937,1.193,3.575
20171229,0.418,0.186,0.455,0.841,0.512,37.414,273.246,1.88,94.887,0.855,4.295
20171230,3.288,3.875,3.676,2.217,0.852,8.143,311.816,1.363,94.544,3.393,5.016
20171231,9.689,9.363,1.173,10.283,0.366,7.595,339.357,2.615,94.781,2.568,5.528
20180101,5.859,6.023,2.157,5.559,0.2,37.424,293.511,2.517,94.583,2.956,5.077
20180102,3.033,2.839,0.581,3.387,0.696,22.092,309.924,1.198,95.083,5.849,3.944
20180103,4.751,4.347,0.833,5.488,0.688,25.827,310.104,1.729,93.748,11.306,7.061
20180104,5.291,5.419,1.024,5.058,0.258,13.124,320.646,1.756,93.991,3.585,5.157
20180105,6.147,5.653,0.61,7.048,0.625,22.591,307.879,2.268,94.212,0.79,4.485
20180106,4.856,4.789,0.607,4.978,0.946,24.628,311.834,1.361,95.181,3.771,1.935
20180107,0.979,1.223,1.319,0.533,0.149,12.115,313.812,0.845,96.63,4.028,4.379
20180108,-0.564,-0.468,0.376,-0.739,0.565,29.154,291.709,0.944,96.922,0.034,5.042
20180109,1.153,0.692,0.843,1.994,0.576,26.056,289.01,0.917,95.838,0.015,3.581
20180110,2.392,0.993,1.099,4.943,2.17,34.37,276.332,1.204,95.564,0.667,2.026
20180111,1.858,1.42,1.785,2.656,1.547,29.545,301.813,0.79,95.933,0.075,1.14
20180112,2.697,2.45,0.342,3.148,0.459,11.871,324.134,0.622,96.777,0.28,1.37
20180113,0.939,0.701,1.215,1.372,0.249,15.138,312.64,0.814,96.946,0.105,2.911
20180114,-1.356,-1.948,0.72,-0.37,1.303,52.495,241.449,1.481,96.669,0.016,3.22
20180115,0.154,-0.157,2.271,0.672,0.964,31.394,284.221,1.496,95.53,2.702,4.586
20180116,2.242,1.871,1.528,2.86,0.858,27.354,291.139,1.28,93.739,9.524,4.955
20180117,0.291,0.318,0.468,0.248,0.338,40.565,273.963,1.322,94.164,3.073,4.847
20180118,2.345,1.63,0.905,3.536,1.797,27.35,289.373,1.896,94.163,5.593,6.896
20180119,0.548,0.31,0.628,0.945,0.681,32.989,275.339,1.151,94.969,2.406,2.524
20180120,0.391,-0.096,0.306,1.202,0.523,34.527,281.146,1.192,94.884,5.366,2.76
20180121,-0.9,-1.211,1.37,-0.382,0.234,39.6,285.587,0.772,95.44,4.616,1.8
20180122,0.309,0.432,1.902,0.103,0.914,13.706,310.703,0.783,95.332,3.622,3.16
20180123,4.494,4.216,0.85,4.958,0.869,30.016,312.249,1.558,96.367,1.352,3.855
20180124,7.722,7.335,1.402,8.366,0.95,21.247,323.133,1.811,96.126,0.051,5.111
20180125,7.902,7.823,0.581,8.034,0.123,11.027,332.984,1.73,95.689,7.965,3.161
20180126,5.177,5.013,0.865,5.449,0.557,21.7,328.367,1.073,96.081,4.247,1.343
20180127,3.46,3.195,0.48,3.902,1.068,32.213,303.407,1.341,97.175,0.037,2.308
20180128,5.326,5.307,1.486,5.357,0.843,11.693,331.977,1.728,97.086,0.367,5.578
20180129,7.692,7.341,0.434,8.277,0.356,28.449,332.86,2.376,96.684,2.28,6.084
20180130,2.869,2.427,1.37,3.607,1.154,44.438,281.807,2.06,96.914,0.015,3.394
20180131,4.616,3.581,1.662,6.342,0.618,9.346,325.682,1.294,95.266,7.408,5.007
20180201,1.797,1.547,1.128,2.178,0.974,63.013,273.705,1.791,94.466,1.723,3.521
20180202,0.974,0.688,0.819,1.411,0.628,37.386,289.136,1.355,94.672,1.455,3.864
20180203,0.395,0.312,1.106,0.51,0.385,53.344,288.576,1.377,94.9,1.837,2.287
20180204,-2.137,-2.04,0.914,-2.274,0.26,34.333,284.943,0.964,95.911,2.156,2.69
20180205,-3.296,-3.914,0.584,-2.43,0.639,54.402,260.46,0.953,96.814,0.483,2.859
20180206,-4.484,-4.745,1.74,-4.118,1.944,76.661,246.9,1.074,95.935,0.049,2.68
20180207,-3.276,-3.962,0.754,-2.315,1.654,78.458,248.937,1.154,95.756,0.008,1.579
20180208,-4.257,-4.756,1.148,-3.559,1.514,52.8,266.835,0.898,96.184,0.03,0.779
20180209,-3.747,-4.174,2.678,-3.149,1.684,63.092,270.254,0.899,95.894,0.037,1.988
20180210,-0.524,-0.862,1.19,-0.051,1.02,41.212,295.415,1.238,95.795,0.419,2.242
20180211,0.599,0.57,0.626,0.639,0.564,32.667,286.079,1.427,94.844,0.995,4.47
20180212,-0.027,-0.55,1.033,0.704,0.522,72.868,266.837,1.484,95.407,1.817,3.305
20180213,-1.66,-2.818,1.015,-0.038,2.07,93.228,232.923,1.602,95.833,0.013,2.149
20180214,-3.008,-4.536,2.236,-0.868,3.366,103.758,222.673,1.742,96.106,0.0,1.964
20180215,-1.195,-1.547,1.821,-0.703,0.535,28.81,291.957,1.497,95.941,1.761,3.657
20180216,0.648,-0.254,1.506,1.911,1.308,70.705,280.526,1.247,96.629,0.395,2.607
20180217,-1.109,-1.576,1.388,-0.455,1.945,52.5,266.867,1.127,96.665,0.005,1.788
20180218,-0.554,-1.656,0.847,0.864,1.64,76.295,274.167,1.592,96.923,0.015,1.529
20180219,-1.565,-2.546,0.668,-0.303,1.563,73.39,263.726,1.406,96.332,0.004,1.367
20180220,-2.295,-2.965,1.248,-1.502,1.391,78.439,261.109,1.268,96.082,0.154,1.986
20180221,-2.357,-2.992,1.437,-1.606,2.117,98.902,247.084,1.626,96.559,0.016,2.833
20180222,-2.46,-3.061,0.961,-1.75,1.674,83.409,241.342,1.849,96.539,0.033,3.824
20180223,-4.302,-4.976,1.021,-3.506,1.708,105.806,218.77,1.859,96.497,0.002,4.27
20180224,-4.96,-6.148,1.573,-3.557,2.092,89.668,229.168,1.943,96.837,0.008,4.693
20180225,-6.819,-7.302,1.257,-6.249,1.929,119.93,215.774,1.721,97.06,0.018,4.044
20180226,-7.489,-8.103,1.01,-6.763,1.087,94.033,229.424,1.223,96.794,0.521,3.958
20180227,-9.322,-10.154,1.792,-8.339,2.745,133.977,201.622,1.411,96.292,0.01,3.496
20180228,-10.612,-10.69,0.971,-10.519,1.56,112.95,208.705,1.118,96.382,0.005,4.409
20180301,-8.46,-9.394,1.806,-7.357,2.584,137.709,210.319,1.577,95.552,0.0,5.87
20180302,-8.046,-8.751,2.106,-7.212,2.795,136.546,217.067,1.469,94.56,0.0,4.541
20180303,-6.371,-6.716,1.967,-5.963,2.116,103.639,251.234,1.543,94.465,0.212,3.694
20180304,-0.804,-2.175,3.704,0.815,3.715,93.795,277.205,1.761,94.407,0.093,2.488
20180305,3.941,2.121,1.299,6.092,2.45,110.414,283.811,2.557,94.117,0.299,2.412
20180306,0.491,-0.779,1.41,1.871,2.945,103.826,269.386,1.385,93.685,0.007,1.244
20180307,3.126,1.601,2.407,4.651,2.634,103.779,289.92,1.807,93.867,0.944,2.557
20180308,4.342,3.463,1.093,5.222,1.765,97.396,302.549,2.324,94.575,3.355,4.764
20180309,3.438,2.435,1.564,4.441,2.413,129.687,274.381,2.203,95.069,0.644,3.594
20180310,8.609,6.942,2.954,10.275,3.236,101.847,324.742,2.428,94.8,3.173,2.838
20180311,10.291,8.973,1.998,11.609,3.525,134.539,303.037,3.033,94.3,0.0,2.281
20180312,8.342,7.864,0.801,8.82,1.181,36.945,324.502,1.598,93.837,7.764,2.618
20180313,6.318,5.635,1.811,7.001,0.657,71.051,320.569,1.854,94.5,3.842,4.373
20180314,2.842,2.242,0.488,3.441,0.923,79.588,302.943,1.682,95.441,1.228,2.646
20180315,2.959,1.691,2.522,4.227,3.194,153.627,260.23,2.157,94.75,0.001,4.443
20180316,-0.303,-0.524,2.309,-0.081,0.872,37.781,308.713,0.691,94.726,11.222,3.787
20180317,-6.067,-5.475,0.705,-6.658,0.537,82.193,281.413,0.828,95.123,2.339,6.312
20180318,-5.705,-5.79,0.947,-5.62,1.56,145.761,247.913,1.745,95.373,0.095,6.771
20180319,-5.174,-6.216,1.705,-4.132,2.56,181.017,217.244,2.056,95.602,0.0,3.675
20180320,-2.73,-3.915,2.48,-1.64,2.106,75.362,260.631,1.492,95.916,3.022,3.09
20180321,-0.712,-2.424,2.57,0.862,3.639,171.137,243.383,2.561,96.859,0.001,1.854
20180322,0.778,0.576,1.355,0.963,1.048,49.377,304.897,1.349,95.828,2.876,3.657
20180323,3.244,2.39,0.664,4.028,1.474,47.173,315.668,1.211,95.086,1.495,1.621
20180324,3.92,2.1,1.448,5.594,2.309,115.01,296.099,2.485,94.783,0.072,1.795
20180325,3.832,1.836,3.13,5.521,3.888,137.902,285.251,3.053,95.098,0.0,1.097
20180326,3.667,2.366,1.177,4.768,1.393,85.69,293.349,2.314,95.674,0.97,1.904
20180327,3.569,2.22,2.603,4.71,3.051,154.955,278.579,2.593,95.655,2.859,1.346
20180328,5.453,4.87,1.242,5.946,1.257,29.476,329.626,1.305,94.637,8.302,2.549
20180329,3.675,2.608,1.569,4.577,1.559,151.387,286.075,2.183,94.858,1.889,4.1
20180330,4.688,2.23,4.939,6.768,4.646,169.092,277.448,3.336,94.839,1.476,2.718
20180331,4.402,3.89,0.83,4.836,1.291,69.082,309.96,1.634,94.329,10.449,1.895
20180401,2.941,2.345,0.692,3.444,1.406,135.109,293.249,1.839,94.959,0.796,3.142
20180402,5.949,4.959,3.354,6.718,3.379,126.561,302.572,3.508,95.303,0.109,2.532
20180403,12.036,10.449,2.039,13.27,3.548,199.027,306.932,6.299,94.797,0.986,3.458
20180404,11.756,9.454,0.836,13.546,3.042,188.251,300.484,5.084,94.773,6.573,3.025
20180405,7.171,5.643,2.605,8.359,1.491,152.411,299.254,2.801,95.393,3.845,4.91
20180406,4.913,2.614,3.749,6.702,4.645,233.387,250.079,4.362,96.525,0.0,2.47
20180407,9.997,6.383,4.346,12.807,6.451,234.725,266.789,7.196,95.864,0.0,2.739
20180408,11.843,8.411,2.934,14.512,5.118,232.067,284.48,6.265,95.369,0.0,1.999
20180409,12.311,9.903,3.049,14.184,4.474,230.634,294.811,5.834,95.006,0.0,1.915
20180410,13.603,11.033,3.273,15.602,4.863,225.078,303.0,6.599,94.789,0.243,2.153
20180411,10.804,9.788,1.448,11.595,2.481,163.666,308.903,3.098,95.125,0.534,2.142
20180412,12.715,10.844,2.658,14.051,4.136,186.876,315.059,4.221,94.714,0.721,3.302
20180413,10.888,9.898,0.836,11.596,1.279,115.473,333.919,1.854,94.963,13.88,2.331
20180414,12.15,10.334,1.897,13.448,2.975,170.958,317.532,4.411,96.089,4.242,2.97
20180415,12.349,10.374,3.255,13.76,3.701,179.053,319.909,4.437,95.746,1.263,1.214
20180416,12.938,11.711,0.973,13.742,1.921,140.265,330.053,3.376,95.809,1.751,1.287
20180417,12.159,9.285,2.235,14.042,4.278,207.438,306.828,4.826,96.854,0.03,1.265
20180418,14.685,10.846,3.126,17.2,4.98,253.84,300.648,7.326,97.427,0.0,1.4
20180419,15.957,12.362,3.151,18.312,5.003,259.956,298.469,8.472,97.294,0.0,2.262
20180420,17.432,13.584,4.213,19.953,5.836,258.431,309.294,10.108,96.736,0.0,1.56
20180421,16.023,12.853,1.709,18.099,3.701,250.691,313.521,7.193,96.373,0.0,1.849
20180422,15.951,12.217,3.194,18.397,5.256,223.737,324.039,6.943,95.89,2.127,1.938
20180423,14.174,11.501,1.353,15.926,1.848,201.195,318.585,4.71,95.768,0.904,2.651
20180424,11.516,9.385,2.791,12.913,2.785,158.432,320.256,4.304,95.913,0.016,3.157
20180425,11.735,9.782,1.333,13.014,1.18,185.995,312.529,4.131,95.416,2.248,3.98
20180426,7.867,6.55,0.855,8.73,1.598,224.501,289.653,3.168,95.866,1.965,3.76
20180427,8.816,5.589,3.599,10.93,4.543,240.951,284.652,4.889,95.713,0.0,2.042
20180428,11.999,9.439,3.101,13.677,2.944,233.601,305.759,6.083,95.528,0.844,2.689
20180429,14.523,12.489,3.61,15.856,4.302,256.159,318.816,5.831,95.243,1.203,2.701
20180430,13.257,12.602,1.379,13.686,1.141,217.386,305.546,5.81,94.613,0.178,4.582
20180501,8.29,7.007,2.462,8.993,2.152,182.737,292.741,5.134,95.429,0.182,5.139
20180502,8.486,6.269,3.066,9.702,4.26,263.51,294.017,4.426,95.723,0.09,1.687
20180503,10.648,8.032,1.494,12.082,2.601,227.624,303.945,4.949,95.92,0.0,2.272
20180504,10.524,7.841,1.942,11.995,3.455,270.815,291.666,6.092,96.564,0.0,2.873
20180505,11.623,8.65,2.69,13.253,4.131,289.923,281.544,6.809,96.856,0.0,3.213
20180506,13.375,9.986,3.013,15.233,4.546,290.376,289.301,7.379,96.815,0.0,3.025
20180507,14.61,11.289,3.276,16.431,4.733,295.657,292.649,8.072,96.432,0.0,2.993
20180508,16.051,12.887,3.301,17.787,4.543,292.565,303.604,9.055,95.772,0.0,3.123
20180509,16.322,12.936,2.249,18.178,4.21,230.191,327.723,7.327,95.295,0.625,2.397
20180510,14.053,11.391,0.856,15.512,3.374,218.639,336.199,4.255,95.387,6.754,2.349
20180511,13.016,11.862,1.673,13.649,2.708,172.534,337.446,4.634,96.288,0.103,1.989
20180512,15.848,13.977,2.056,16.874,3.581,190.795,345.326,5.619,95.972,0.91,2.385
20180513,17.376,14.243,1.894,19.095,3.658,242.241,332.991,7.843,95.468,0.42,3.169
20180514,17.115,13.752,1.427,18.959,3.81,275.826,310.422,10.178,95.533,0.0,4.14
20180515,13.924,11.346,0.913,15.337,3.039,231.248,318.004,6.356,95.804,3.901,3.2
20180516,12.534,11.336,1.092,13.191,1.814,189.907,336.538,2.725,95.768,8.947,2.695
20180517,11.463,10.921,0.996,11.761,2.239,264.955,312.174,3.47,96.048,0.549,3.811
20180518,9.2,8.984,0.351,9.318,1.264,141.686,334.39,2.649,96.377,0.061,2.171
20180519,11.031,9.253,1.52,12.006,2.348,156.285,332.123,3.791,96.503,0.14,1.262
20180520,13.964,10.674,3.298,15.609,4.429,300.299,300.404,7.433,96.59,0.0,3.086
20180521,15.452,12.421,2.543,16.83,4.1,308.773,299.493,8.609,96.16,0.0,4.047
20180522,15.797,12.691,2.109,17.208,3.959,257.354,323.873,7.703,95.8,0.161,2.269
20180523,16.898,14.624,2.038,17.932,3.284,268.373,328.986,8.628,96.266,0.044,3.136
20180524,14.686,15.033,0.605,14.527,1.261,97.168,356.714,3.546,96.384,12.044,3.494
20180525,16.847,15.048,1.869,17.665,2.962,206.647,346.002,5.017,96.338,1.091,2.1
20180526,17.996,13.963,2.366,19.829,4.675,264.969,329.165,8.532,96.499,0.001,1.845
20180527,17.928,14.942,2.347,19.285,3.674,260.084,339.133,6.724,96.364,0.263,2.101
20180528,20.627,17.137,2.942,22.214,4.725,286.476,347.4,9.293,96.211,0.03,2.279
20180529,20.924,17.827,1.031,22.332,3.46,270.159,354.72,7.963,95.824,2.967,2.206
20180530,19.982,17.521,1.819,21.101,3.242,236.441,360.97,6.397,95.893,0.25,1.418
20180531,19.991,16.476,2.034,21.588,3.887,254.747,354.694,6.955,95.888,1.582,1.32
20180601,18.899,16.997,0.815,19.764,2.191,233.181,359.659,5.156,95.974,7.61,2.207
20180602,17.144,15.915,0.581,17.703,1.447,184.757,368.14,4.23,96.169,1.652,2.614
20180603,17.815,15.008,1.509,19.091,3.112,234.64,346.112,6.018,96.191,0.565,1.182
20180604,18.625,14.901,2.321,20.317,4.094,255.311,344.161,7.37,95.723,0.051,1.554
20180605,16.739,14.368,1.469,17.816,3.234,241.848,338.996,5.49,95.697,0.022,1.731
20180606,18.37,15.276,3.122,19.776,4.449,288.877,330.797,8.616,95.862,0.11,3.011
20180607,19.457,16.169,1.903,20.951,4.204,268.762,351.393,8.519,95.923,1.04,1.673
20180608,20.585,17.126,2.105,22.158,3.753,265.559,355.831,9.395,95.737,0.01,1.481
20180609,20.762,17.115,1.328,22.419,3.891,272.386,355.246,10.059,95.629,0.922,1.584
20180610,19.504,17.315,1.05,20.499,2.434,224.495,364.182,5.86,95.561,3.697,1.723
20180611,17.392,16.396,0.719,17.845,1.99,204.849,356.388,5.265,95.579,0.161,1.823
20180612,14.757,14.154,0.74,15.031,1.398,219.859,345.645,5.598,95.523,0.673,2.493
20180613,12.467,12.177,0.745,12.599,0.941,134.069,347.724,4.479,95.782,0.178,3.073
20180614,14.577,12.057,2.895,15.722,3.465,281.996,329.961,7.012,95.985,0.212,1.724
20180615,15.828,14.117,1.878,16.606,2.67,110.285,362.259,5.327,96.102,0.153,0.808
20180616,18.438,15.021,2.133,19.991,3.803,218.915,342.144,9.166,95.987,0.098,1.525
20180617,16.786,14.22,1.049,17.952,2.203,233.234,341.739,7.106,96.073,0.059,2.614
20180618,16.716,14.866,1.673,17.556,2.948,157.651,353.148,7.399,96.458,0.043,2.488
20180619,18.116,15.948,1.118,19.102,2.226,177.859,361.182,6.666,96.643,0.392,2.671
20180620,20.213,16.754,2.272,21.785,4.522,225.9,351.613,10.047,96.484,0.05,1.583
20180621,15.923,12.942,2.281,17.278,2.38,241.727,328.419,6.988,95.97,0.414,4.248
20180622,10.432,9.324,1.152,10.888,2.181,178.0,320.027,3.556,96.462,4.387,4.802
20180623,10.942,10.462,1.475,11.16,2.019,84.939,343.102,3.767,96.668,0.56,4.175
20180624,11.999,10.928,0.83,12.486,1.904,101.016,343.346,4.255,96.462,0.174,3.28
20180625,14.462,12.759,1.725,15.236,2.674,166.99,352.321,4.973,96.552,0.592,2.554
20180626,15.803,14.172,1.302,16.545,3.448,185.477,353.335,6.553,96.718,0.309,1.835
20180627,16.784,13.548,1.256,18.116,3.297,235.978,331.223,8.307,96.748,0.122,2.743
20180628,19.01,15.154,4.063,20.599,4.367,220.494,344.708,11.048,96.503,0.627,3.023
20180629,21.515,18.096,1.845,23.069,4.055,320.613,336.318,14.921,96.103,0.0,2.496
20180630,17.701,15.485,1.408,18.708,3.215,333.161,306.658,11.949,96.16,0.0,3.865
20180701,15.892,12.73,2.25,17.329,3.876,334.977,294.488,11.522,96.311,0.0,3.461
20180702,16.202,12.172,3.328,18.034,4.809,332.378,296.823,12.217,96.162,0.0,2.248
20180703,19.019,15.081,3.734,20.809,5.851,332.521,308.261,16.448,96.102,0.0,1.088
20180704,21.674,17.197,4.021,23.709,5.956,293.7,337.743,18.467,95.858,0.0,1.62
20180705,20.817,17.39,1.381,22.375,3.581,231.41,360.815,10.31,95.683,3.602,1.936
20180706,17.602,15.727,1.271,18.454,3.138,228.175,341.88,8.551,96.168,0.009,3.085
20180707,17.044,13.599,3.384,18.61,5.025,324.004,306.47,11.483,96.532,0.0,2.652
20180708,18.015,15.34,3.683,19.231,5.381,287.89,328.901,11.155,96.547,0.0,2.354
20180709,17.253,15.293,1.91,18.143,3.531,258.697,337.151,9.141,96.419,0.067,2.977
20180710,13.498,13.222,1.354,13.623,1.254,143.03,348.826,4.378,95.984,5.758,2.203
20180711,13.889,12.08,1.213,14.711,2.295,231.049,338.117,4.108,95.905,2.557,1.666
20180712,16.179,13.703,2.872,17.305,3.83,207.009,348.237,5.358,96.053,0.77,2.502
20180713,18.578,15.268,1.754,20.082,3.564,281.452,336.442,9.003,96.307,0.236,2.37
20180714,18.456,15.022,2.572,20.016,4.472,276.832,334.018,9.083,96.307,0.44,1.363
20180715,19.216,15.774,2.375,20.781,4.331,295.522,332.71,11.621,96.084,0.007,1.659
20180716,19.804,16.536,2.431,21.29,4.127,265.279,338.531,12.342,95.822,0.363,1.67
20180717,21.375,17.158,4.072,23.292,5.535,275.126,340.794,15.769,95.782,0.027,2.296
20180718,19.98,17.667,1.497,21.137,3.017,310.016,326.724,12.186,96.109,0.0,3.288
20180719,18.907,15.001,3.201,20.86,4.892,314.485,316.58,13.233,96.183,0.0,1.906
20180720,21.047,17.006,3.874,23.068,5.181,234.86,346.897,16.914,95.848,0.0,1.554
20180721,19.746,17.914,0.812,20.662,2.294,199.239,361.93,9.864,95.614,1.34,2.097
20180722,18.585,17.245,0.639,19.254,2.153,178.677,362.615,6.013,95.845,4.701,1.186
20180723,21.05,17.311,2.655,22.919,4.284,224.03,358.192,11.756,96.075,0.203,1.54
20180724,23.158,19.035,3.025,25.219,5.521,299.97,349.812,16.721,95.98,0.0,1.432
20180725,24.709,19.777,2.775,27.175,4.793,287.534,364.067,18.467,95.953,0.001,1.846
20180726,24.976,20.681,3.066,27.124,4.916,286.918,356.302,20.166,96.049,0.0,2.314
20180727,24.208,20.23,2.485,26.197,4.293,266.433,360.295,17.802,95.853,0.192,2.514
20180728,22.649,18.831,1.111,24.558,3.938,229.404,367.418,12.447,95.443,1.94,2.347
20180729,21.413,18.426,3.579,22.907,4.723,223.386,363.274,11.289,95.945,0.495,1.697
20180730,25.612,21.212,3.487,27.812,4.974,254.179,367.736,21.348,96.006,0.0,0.926
20180731,26.864,22.225,3.565,29.183,5.784,243.437,372.506,24.021,96.023,0.032,1.584
20180801,24.321,22.39,1.699,25.287,3.543,260.584,371.656,16.341,96.398,0.007,2.412
20180802,23.962,22.0,1.787,25.037,3.483,232.286,380.216,13.118,96.603,0.286,1.915
20180803,24.969,21.748,3.479,26.735,4.802,268.624,367.025,16.437,96.518,0.0,1.801
20180804,25.725,22.49,2.137,27.498,3.932,226.041,372.732,18.648,96.192,0.097,2.037
20180805,20.721,18.892,1.766,21.724,2.387,252.724,348.449,10.882,96.437,0.156,2.656
20180806,21.427,17.447,4.745,23.609,6.309,287.584,329.441,17.047,96.201,0.0,2.011
20180807,25.322,20.598,4.225,27.912,6.097,232.306,366.56,22.127,95.642,0.27,2.239
20180808,24.923,22.003,1.324,26.524,3.229,246.451,369.134,17.254,95.633,0.746,2.91
20180809,22.771,18.764,1.352,25.175,4.933,239.891,368.032,13.378,95.764,2.035,3.143
20180810,18.116,16.891,1.434,18.852,2.658,231.558,332.766,11.083,96.448,0.0,3.794
20180811,16.707,14.169,1.157,18.23,2.671,234.74,318.168,10.662,96.495,1.471,3.451
20180812,18.17,14.35,5.268,20.461,5.627,273.158,312.531,14.747,96.08,0.0,1.579
20180813,17.457,14.458,2.123,19.256,3.114,167.161,344.535,7.909,95.362,1.798,2.818
20180814,16.926,15.4,1.274,17.841,1.968,170.612,347.065,5.473,95.713,0.83,3.619
20180815,17.903,15.28,1.797,19.477,3.127,170.018,353.672,8.562,96.311,0.134,1.832
20180816,20.517,16.706,5.117,22.803,5.795,261.307,340.551,13.533,96.095,0.0,1.411
20180817,21.634,18.508,1.318,23.51,3.613,221.584,357.176,12.61,95.985,0.543,1.94
20180818,19.114,16.223,2.274,20.848,4.036,173.04,352.802,9.704,96.483,2.209,1.432
20180819,20.635,16.885,3.831,23.092,5.782,256.682,335.381,15.52,96.404,0.0,1.793
20180820,18.9,17.099,2.082,20.08,2.372,113.371,368.269,7.838,96.279,0.336,2.28
20180821,19.372,17.578,1.434,20.548,2.566,144.908,367.134,7.958,96.464,0.572,1.515
20180822,21.117,17.431,3.575,23.533,5.601,190.679,353.968,14.065,96.185,0.0,1.665
